Age,CityTier,DurationOfPitch,NumberOfPersonVisiting,NumberOfFollowups,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,MonthlyIncome,TypeofContact_Self Enquiry,Occupation_Large Business,Occupation_Salaried,Occupation_Small Business,Gender_Male,ProductPitched_Deluxe,ProductPitched_King,ProductPitched_Standard,ProductPitched_Super Deluxe,MaritalStatus_Married,MaritalStatus_Single,Designation_Executive,Designation_Manager,Designation_Senior Manager,Designation_VP
27.0,1,23.622443867236917,3,4.0,3.875511226552616,3.875511226552616,0,2,1,2.0,21051.49795509379,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False
45.27965065659831,2,7.645265129912104,3,4.0,4.634385526686199,1.7312289466276019,0,4,0,0.18280723665690046,25480.537542106744,True,True,False,True,True,True,False,True,False,True,False,False,True,True,False
44.721560591749565,3,17.88624236699826,2,1.8353182247513038,3.556878816500869,6.164681775248696,0,2,1,0.5568788165008691,32126.0,True,False,True,True,True,False,False,False,True,True,True,True,False,False,False
47.24158111533218,1,10.388801953586325,2,3.0,3.129600651195442,1.129600651195442,1,2,1,0.870399348804558,17462.42560716315,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False
31.40886585131529,1,14.67610823141441,2,3.3238917685855887,5.0,5.647783537171177,0,3,0,0.6761082314144111,20339.522164628288,True,True,True,False,True,True,False,False,False,True,True,False,True,False,False
26.0,1,22.28008847318395,2,3.0,3.9439823053632095,2.9439823053632095,0,1,1,0.0,17373.224070778546,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False
36.46206393680923,1,21.117223778832297,3,2.537936063190772,4.462063936809228,3.0,0,1,1,1.0,21420.731031968404,True,True,True,False,False,False,False,False,False,False,True,True,False,False,False
27.475406607850072,1,24.295120705799114,3,3.524593392149926,3.0,2.0,1,3,1,1.0,17524.96727445085,True,False,True,False,True,False,False,False,False,True,True,True,False,False,False
30.44037817797843,2,11.731320520577592,2,3.365660260288796,3.7313205205775914,1.6343397397112043,1,2,1,0.3656602602887957,17859.775846246932,True,False,False,True,False,False,False,True,False,True,True,True,False,True,False
24.004803766059325,2,6.001601255353108,3,3.0,4.000533751784369,2.0,1,4,0,0.001067503568738637,18202.077927760518,True,True,True,False,True,False,False,False,False,False,True,True,False,False,False
26.467312909966008,1,14.580767740009712,2,3.0,4.790383870004856,4.0,0,1,0,0.0,17094.951919350024,True,True,True,False,True,True,False,False,False,True,True,True,True,False,False
34.0,1,7.997141599011418,3,4.0,3.9971415990114183,2.501429200494291,0,3,1,1.0,21374.46998678962,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False
27.6148798800975,1,32.310720719415,3,4.770240239805,5.0,2.0,0,1,1,1.3851201199025,23693.11599100731,False,True,False,True,True,True,False,True,False,False,True,False,True,True,False
35.0,2,30.0,3,4.0,5.0,2.0,1,3,1,1.0,28628.0,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False
38.0,1,9.0,4,5.0,3.0,7.0,1,3,0,1.9519354620233118,20768.0,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False
33.0,1,16.0,3,4.0,5.0,2.0,0,4,1,1.889022475414852,22878.0,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False
33.44096901700608,1,9.0,3,4.634424145286584,4.2688482905731675,4.0,0,3,0,1.3655758547134162,22176.322907051017,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False
38.5617092739582,2,23.103270510485956,4,4.0,4.2292193817361206,2.77078061826388,0,3,0,2.77078061826388,21809.289663494026,True,True,False,True,True,False,False,False,False,False,True,True,False,False,False
20.01152500666246,1,12.002881251665615,2,3.9971187483343855,3.0,2.0,1,1,0,0.0,17925.884749933375,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False
21.551476460373074,2,28.14104331457937,3,4.85895668542063,3.8589566854206296,3.4231299437381115,1,1,0,2.0,20800.551476460372,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False
28.488184000045326,1,12.186023000005665,3,5.186023000005665,3.0,2.8139769999943343,0,2,0,2.0,21041.209654999915,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
48.593456657720935,1,14.343791906039867,2,3.552069364653378,4.104138729306756,3.687583812079733,0,3,0,0.8958612706932443,25025.917225413865,True,False,False,True,True,False,False,True,False,True,False,False,False,True,False
53.910582504812155,1,9.1684049986251,2,3.0,3.0,2.6631900027498006,0,1,0,0.5842024993125499,17468.484355012373,True,True,True,False,True,False,False,False,False,False,True,True,False,False,False
24.439307633221063,3,23.5520377820422,2,4.439307633221061,3.2803461833894696,2.0,1,2,1,1.0,16147.436349255895,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False
28.546060622571098,1,11.711616147857418,2,2.2576767704285166,4.628838385214258,1.3711616147857417,0,3,0,1.0,17710.34045453307,True,False,True,False,False,False,False,False,False,True,True,True,False,False,False
45.65573718027079,2,12.479052706726844,2,3.0,3.2604736466365782,3.390710469954868,1,4,0,0.8697631766817108,17655.26047364664,True,True,False,True,False,False,False,False,False,True,True,True,False,False,False
34.26950363904121,1,29.574467248629112,3,5.2695036390412096,4.2695036390412096,5.1914890828763705,1,3,0,1.0,20989.38297816575,True,True,False,True,True,False,False,False,False,True,True,True,False,False,False
51.0,3,10.0,3,5.0,3.0,3.0,1,4,0,1.6477131710629216,21361.0,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False
41.61127821331144,2,26.815037617748583,2,3.0,3.796240595562854,2.4075188088742916,1,4,0,1.0,18144.27894749318,True,False,True,True,True,False,False,False,False,True,True,True,False,False,False
28.459769650716176,1,22.754023034928384,2,2.5080460698567646,3.4919539301432354,1.2459769650716177,0,4,0,0.7540230349283823,17741.491953930145,True,False,True,False,False,False,False,False,False,True,True,True,False,False,False
46.74842927554913,3,15.5390801238233,2,4.856245300313787,3.035938674921553,1.1437546996862133,0,4,1,0.9640613250784467,27945.272178129762,False,False,True,False,True,False,False,False,True,True,True,False,False,False,False
28.57893741537931,1,23.710578569258608,3,5.2105312923103435,3.0,4.578937415379313,0,2,1,2.0,20967.84212516924,True,True,True,False,True,False,False,False,False,False,True,True,False,False,False
29.0,1,9.0,3,4.13838540536702,3.0,4.20757810805053,0,3,0,2.0,22161.546953243647,True,False,True,True,True,False,False,False,False,True,True,True,False,False,False
56.234066082171026,1,27.485514620155477,3,4.125724268992226,3.0,3.0,0,2,1,1.0,28991.634415496897,True,False,True,True,True,False,False,True,False,True,False,False,False,True,False
51.5258068991359,3,18.94355174351923,3,3.7370965504320512,3.5258068991358975,5.5258068991358975,1,4,0,1.2629034495679488,25467.164510311235,True,True,True,False,True,True,False,True,False,True,True,False,True,True,False
36.15244913198802,3,11.0,3,4.0,4.97459181133533,2.02540818866467,0,3,1,1.9745918113353298,28254.23234117312,True,True,False,True,True,True,False,True,False,False,True,False,True,True,False
30.156595887134916,1,11.469787661404744,2,3.0,3.9478013709550286,1.2609931452248582,0,2,0,0.052198629044971634,17422.73078080663,True,False,False,True,True,False,False,False,False,True,True,True,False,False,False
42.22464283561373,3,25.232908209399156,2,2.271224477493558,3.6821938806266106,3.728775522506442,0,3,1,0.31780611937338954,28112.006021201665,False,False,True,False,True,False,False,False,True,True,True,False,False,False,False
38.06369171739794,2,11.46815414130103,2,3.0,3.936308282602061,4.468154141301031,0,2,0,0.5318458586989696,17079.913996163086,True,True,True,False,True,True,False,False,False,True,False,True,True,False,False
29.0,1,9.0,3,4.841649489250556,3.0,5.2624742338758335,0,3,1,1.579175255374722,22154.162680362868,True,False,True,True,True,False,False,False,False,False,True,True,False,False,False
43.2931732703135,1,28.951807924376205,3,4.0,3.085341336484325,4.82931732703135,1,4,0,1.914658663515675,21842.498994795857,True,True,True,False,True,False,False,False,False,True,True,True,False,False,False
50.26888181826203,2,9.87097914439918,3,4.956993048133061,3.0,3.0,1,3,0,1.0,21361.129020855602,True,False,True,True,True,False,False,False,False,False,True,True,False,False,False
29.665066715592626,3,18.66446673393986,3,4.333733321101843,4.333733321101843,5.334333302754608,0,2,1,2.3331333394490783,23996.67106653212,True,True,False,True,True,True,False,False,False,False,True,False,True,False,False
27.40978486838646,1,9.0,3,5.0,4.6466188596414355,2.1766905701792822,0,3,0,1.1766905701792822,21239.53007171054,True,True,False,True,True,False,False,False,False,False,True,True,False,False,False
28.217984665067032,1,13.013647296541752,2,4.0,4.782015334932967,2.089923325335164,0,3,0,0.43596933013406547,17557.730230023993,True,True,False,True,True,False,False,False,False,True,True,True,False,False,False
30.631417183598714,1,15.15708591799356,3,4.456194272133763,3.4561942721337626,3.0,0,4,1,1.0,21281.613280190126,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False
29.59920092681707,1,7.699067747953247,3,4.900133178863822,3.900133178863822,3.0,0,3,0,1.0,21272.9014649675,True,False,True,True,True,True,False,False,False,True,False,True,True,False,False
46.0,3,33.0,4,4.0,5.0,4.0,0,1,0,2.3760888876720276,22964.0,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False
44.0,2,6.0,3,4.0,5.0,1.0,0,4,1,0.0,25482.0,True,False,False,True,True,False,False,True,False,True,False,False,False,True,False
28.822137405534768,1,24.355725188930464,3,4.911068702767384,3.0,6.644274811069534,0,3,0,2.0,21045.889312972326,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False
37.38265359545705,1,32.4418379100055,4,4.0,5.0,2.4852039213628854,1,3,0,2.161734640454295,25351.161734640453,True,False,True,True,True,True,False,False,False,False,True,True,True,False,False
27.09382967087391,1,25.31580824300999,3,5.0,3.709382967087391,5.837531868349563,0,3,1,2.709382967087391,21229.231106592426,True,True,False,False,True,False,False,False,False,True,True,True,False,False,False
35.79538382332452,1,8.613848530026434,3,4.0,4.05115404416887,3.05115404416887,0,2,0,1.0511540441688696,22926.181535293297,True,False,False,True,True,True,False,False,False,True,False,True,True,False,False
50.560094498842176,1,14.09426546453382,2,5.0,3.062843643022546,2.968578178488727,0,1,0,0.03142182151127293,25653.833462224375,True,False,True,True,True,False,False,True,False,True,True,False,False,True,False
36.84659702457466,3,9.208601275182286,2,3.263799574939238,4.472400850121524,1.2637995749392381,1,3,1,1.0,24605.47816216959,True,True,True,False,True,True,False,True,False,False,True,False,True,True,False
28.330242779336405,1,25.376601089290325,2,3.3302427793364053,4.330242779336405,3.6512138966820267,1,2,0,0.33024277933640533,17406.679028882656,True,False,True,True,True,False,False,False,False,True,True,True,False,False,False
34.939341143136346,2,11.718197657059097,2,4.81213177137273,3.1878682286272695,1.375736457254539,0,4,1,1.0,17352.03327525745,True,False,True,True,True,False,False,False,False,True,False,True,False,False,False
19.26667519666198,2,13.333375983309889,4,4.266675196661978,4.0,3.0,1,4,0,1.5333503933239552,20550.933171263423,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False
27.82543050205495,1,27.17456949794505,3,4.275143500684983,3.0,3.0,0,4,0,1.724856499315017,21058.30172200822,True,False,False,True,True,False,False,False,False,True,True,True,False,False,False
33.83529470523828,2,24.468235764190624,3,3.8776470196507815,3.1223529803492185,3.755294039301563,0,4,1,0.8776470196507814,26840.223529803494,True,False,True,True,True,False,False,True,False,True,False,False,False,True,False
26.624852275740235,3,11.916686363234636,2,4.916686363234636,3.041656818382682,2.958343181617318,0,3,0,1.9166863632346351,24419.20899316836,True,False,False,True,True,True,False,False,False,False,True,False,True,False,False
37.614114522447785,2,20.444695987751313,3,4.0,3.7952951591840725,2.6023524204079638,0,3,1,1.3976475795920362,21381.98823789796,True,False,True,True,True,True,False,False,False,True,False,True,True,False,False
26.09847225617551,1,8.614600647758675,2,4.0,4.237690967978061,2.0,0,3,0,0.23769096797806133,17596.95076387191,True,False,False,True,True,False,False,False,False,True,True,True,False,False,False
30.360648883939305,3,19.995892215416543,2,2.909837779015174,3.909837779015174,3.7295133370455225,0,2,1,1.545081110492413,20314.008215569167,True,True,False,True,True,True,False,False,False,False,True,False,True,False,False
33.069010519174384,1,28.784178995572926,3,5.0,4.267252629793595,2.5345052595871906,0,3,0,2.4654947404128094,22164.215821004425,False,False,True,True,True,False,False,False,False,False,True,True,False,False,False
53.38408767471301,1,13.65941604646957,2,3.78019465117681,4.56038930235362,2.3188320929391404,0,3,1,0.43961069764638006,25016.79221395293,True,False,False,True,True,False,False,True,False,True,False,False,False,True,False
50.15874426317071,1,13.947853864668977,3,5.868481733083622,3.0,4.394554800749134,0,1,1,1.131518266916378,29322.60775105643,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False
29.571388679568848,1,25.428611320431152,3,4.857129559856283,3.0,3.0,0,3,0,1.8571295598562823,21065.285554718277,True,False,False,True,True,False,False,False,False,True,True,True,False,False,False
25.178198629264003,2,24.054975645521786,2,1.849289193496888,4.1507108065031115,2.0,0,3,1,1.0,16056.179143066627,True,True,False,True,True,False,False,False,False,False,True,True,False,False,False
30.14577417487184,1,8.847230110017088,3,3.9236150550085442,3.0,6.770845165025632,0,3,0,1.0,23053.7364345107,True,True,False,True,True,False,False,False,False,True,True,True,False,False,False
47.44322291213572,2,15.18192776569525,3,3.6174196764293645,5.0,3.2954819414238123,0,3,1,0.7651606471412709,25468.992268998598,True,False,True,True,True,False,False,True,False,False,True,False,False,True,False
25.95492984114379,2,12.42586444436423,2,3.3677336508051097,3.0,2.0,0,5,0,0.0,16088.722406666908,True,False,True,True,True,False,False,False,False,False,True,True,False,False,False
31.72782566503376,1,10.634783814189259,4,4.818260809290537,3.1817391907094628,2.0,1,4,0,1.181739190709463,22396.91390936672,True,False,True,True,True,False,False,False,False,True,True,True,False,False,False
28.306522876416572,1,26.693477123583428,3,4.435507625472191,3.0,3.0,0,4,0,1.5644923745278092,21060.226091505665,True,False,False,True,True,False,False,False,False,True,True,True,False,False,False
47.369118403599046,1,23.988894288538226,3,4.0,4.332099365393137,2.0,0,3,1,1.6679006346068634,23667.900048596843,True,True,True,False,True,False,False,True,False,False,True,True,False,True,False
23.974588883523452,1,18.189337006632897,4,4.3418037054921825,4.0,3.0,0,3,0,2.3418037054921825,20875.695066602282,True,True,True,False,False,False,False,False,False,False,True,True,False,False,False
29.826814095484288,1,30.26097344221204,2,3.739026557787959,3.260973442212041,4.956106231151835,1,2,0,0.26097344221204133,17026.43415934673,True,False,True,False,True,False,False,False,False,True,True,True,False,False,False
34.7767366144948,2,20.465267710103927,3,4.223263385505196,3.0,5.330209843484411,0,3,1,1.7767366144948036,23172.018740939093,True,False,False,True,True,True,False,True,False,True,True,False,True,True,False
33.08838069945896,3,15.358140041144644,3,5.358140041144645,4.283719917710711,5.209299794276777,0,2,1,2.0,24011.162800822894,True,True,False,True,True,True,False,False,False,False,True,False,True,False,False
26.005452632833457,1,15.85870075223813,4,4.429350376119065,5.0,4.7174015044762605,1,3,0,2.0,21078.576102256713,True,False,True,True,False,False,False,False,False,True,True,True,False,False,False
37.75098236428346,1,17.182889851945593,3,3.295722462986398,3.0,3.704277537013602,1,2,0,2.0,21112.15953743831,False,True,True,False,True,False,False,False,False,True,True,True,False,False,False
41.41383838488093,2,12.336992653858225,2,4.326014692283552,3.0,1.0,0,4,0,1.336992653858224,17346.9560881537,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False
25.935438325760884,2,10.387056289565232,3,4.0,3.4516179638043463,4.7419101809782696,0,5,1,2.0,17177.290292217174,False,True,True,False,False,False,False,False,False,True,True,True,False,False,False
34.60372442576808,1,21.309571607849385,2,4.0,3.1207448851536155,1.6037244257680765,0,4,0,1.0,23503.98458121007,True,True,False,True,True,True,False,False,False,True,False,True,True,False,False
41.97325972414922,2,27.29767963219896,2,3.0,3.67558009195026,2.64883981609948,1,4,0,1.0,18146.812818069044,True,False,True,True,True,False,False,False,False,True,True,True,False,False,False
34.20444877057082,3,10.906073497257223,2,3.906073497257224,3.546963251371388,2.453036748628612,0,3,0,0.9060734972572237,24385.353462158117,True,False,False,True,True,True,False,False,False,False,True,False,True,False,False
35.31905248115058,1,10.042842556548262,3,4.0,4.1702368797123555,3.170236879712355,0,2,0,1.0,22924.276209924603,True,False,False,True,True,True,False,False,False,True,False,True,True,False,False
35.150827480532165,3,21.87990534413524,4,5.21229312986696,3.0,4.21229312986696,1,2,1,1.7877068701330405,23227.153664123336,True,False,True,False,True,True,False,False,False,True,False,True,True,False,False
31.0,1,26.0,3,3.0,3.0,4.0,0,3,1,0.0,24824.0,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False
51.0,3,10.0,3,5.0,3.0,3.0,1,4,0,1.7929050818234287,21361.0,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False
27.086033286023927,1,17.238361071686604,3,3.0,3.1523277856626786,2.0,1,3,1,0.8476722143373212,17508.449905216505,True,False,True,False,True,False,False,False,False,True,True,True,False,False,False
30.804358299631186,1,8.105992661992882,3,4.2010895749077966,3.1005447874538983,2.502723937269492,0,3,1,1.0,23463.99455212546,True,False,False,True,True,True,False,False,False,True,False,True,True,False,False
52.44932284100967,3,19.289864568201935,3,3.420270863596132,3.0,5.579729136403868,1,3,1,2.0,32126.0,True,False,True,True,True,True,False,False,True,False,True,False,True,False,False
50.31116281980753,3,16.87670186569951,3,2.8747568763286413,4.0,5.937378438164321,0,1,1,1.8747568763286415,28145.256321215456,True,False,True,False,False,False,False,True,True,True,True,False,False,True,False
45.0,1,17.0,4,4.0,3.0,3.0,1,3,1,2.206583611429886,21614.0,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False
27.42020264448474,1,7.053198237010175,2,3.0,4.053198237010175,4.1595947110305245,0,3,0,0.0,17049.574414103918,True,True,True,False,True,False,False,False,False,False,True,True,False,False,False
31.94028351102911,3,11.373479246330454,2,5.0,3.119432977941779,2.2985824448544467,0,1,1,1.0597164889708894,25398.44737128676,True,False,False,True,True,True,False,True,False,False,True,False,True,True,False
42.67164228154603,2,19.0,3,4.0,4.34328456309206,2.32835771845397,0,4,1,1.67164228154603,32126.0,True,True,True,False,True,False,True,False,True,False,True,False,False,False,True
30.253373720695308,1,13.266868603476533,3,4.582208759768231,3.582208759768231,3.0,0,4,1,1.8355824804635377,21279.849077363244,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False
43.01958221282476,3,19.0,2,3.970626680762864,4.980417787175243,2.0489555320618926,1,4,1,1.9804177871752429,32126.0,True,False,True,True,True,False,False,False,True,False,True,False,False,False,False
28.56504733330654,1,16.152429000040186,3,3.760841222217757,3.239158777782243,5.804206111088785,0,4,0,1.760841222217757,17187.174763333467,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False
43.06147471057367,2,7.0,2,3.1229494211473434,4.0,4.65368677643418,0,3,0,0.5307373552868359,17366.692626447133,True,False,True,False,True,True,False,True,False,False,True,False,True,True,False
31.556701345826507,1,32.0,3,5.349042664881927,3.650957335118073,4.952872005354218,0,2,0,1.0,20984.01914670236,True,False,True,True,True,False,False,False,False,False,True,True,False,False,False
34.0,2,29.0,2,3.0,5.0,1.0,1,3,1,0.0,24950.0,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False
29.509651656412778,3,18.82577102756757,2,3.1225870858968054,4.1225870858968054,4.367761257690416,0,2,1,1.4387064570515973,20316.348457944863,True,True,False,True,True,True,False,False,False,False,True,False,True,False,False
51.207776175562834,2,18.55385602065445,2,1.6692159690183237,3.0,7.0,0,3,0,1.446143979345549,28701.915231679857,True,False,False,True,True,False,False,True,True,True,True,False,False,True,False
26.204981209526817,1,8.795018790473183,2,3.0,5.0,1.0,0,3,0,1.0,18089.496146218866,True,True,False,True,True,False,False,False,False,True,True,True,False,False,False
38.68243839231636,2,11.176881600823247,3,4.725627200274416,3.0,5.274372799725584,0,2,0,1.0,21167.884408004116,True,True,True,False,True,True,False,False,False,False,True,True,True,False,False
31.281592571401465,1,8.619734571433089,3,4.760530857133822,3.0,5.478938285732356,0,3,0,2.0,23083.576456571147,True,False,True,True,True,False,False,False,False,False,True,True,False,False,False
28.68822533538372,1,6.519624441027133,2,4.0,4.792150223589147,6.480375558972867,0,2,0,1.8960751117945733,17362.41569955282,True,True,False,True,True,False,False,False,False,False,True,True,False,False,False
37.52805560966418,1,11.820139024160458,4,4.0,4.152805560966418,3.152805560966418,0,2,0,1.3056111219328366,22932.65380575576,False,False,True,True,True,True,False,False,False,True,False,True,True,False,False
32.52117631306042,2,32.94544111739766,2,3.6848529608674467,5.0,4.424264804337234,0,1,0,1.0,21688.751618099952,True,False,False,True,True,True,False,False,False,False,True,False,True,False,False
33.31484789970184,2,7.552474649950306,3,5.276237324975153,3.0,6.723762675024847,1,2,0,1.723762675024847,21471.922778850545,True,False,True,True,False,False,False,False,False,True,False,True,False,False,False
44.0,1,20.743146533934272,3,3.0,3.0,2.0366933522951043,0,3,0,1.0,22978.0,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False
30.58179554274577,1,19.181629522881416,2,3.4727348190847436,3.0,4.363674095423717,1,3,0,0.47273481908474346,17797.363674095424,True,False,True,True,True,False,False,False,False,True,True,True,False,False,False
38.18715807217113,1,9.28073710825669,3,4.906420963914437,3.0,6.812841927828874,0,2,0,1.093579036085563,20767.62568385566,True,True,False,False,True,True,False,False,False,False,True,True,True,False,False
45.88626054817084,3,13.097025594512054,3,4.836118976219518,3.8361189762195176,2.1638810237804824,0,1,1,1.1638810237804822,26533.554814840856,True,False,False,True,True,True,False,True,False,False,True,False,True,True,False
37.0,1,22.0,3,4.0,3.0,2.0,0,4,0,1.6428189148001744,23512.0,True,False,True,False,True,True,False,False,False,True,False,False,True,False,False
21.95069906319707,2,18.95069906319707,2,1.3802796252788276,3.809860187360586,1.8098601873605862,0,5,0,1.0,17720.753495315985,True,False,True,False,False,False,False,False,False,True,True,True,False,False,False
20.420838003308425,1,16.421347745450916,2,4.0,4.947395249586447,2.0,0,3,0,0.9473952495864468,17599.789580998346,True,False,False,True,True,False,False,False,False,True,True,True,False,False,False
49.554476051523345,1,10.01202042305107,3,4.337340141017023,3.0,5.662659858982977,0,1,0,1.3373401410170236,21162.060102115254,True,True,True,False,True,True,False,False,False,True,True,True,True,False,False
30.92513181053163,1,9.0,3,4.275018830075948,3.550037660151895,4.0,0,3,0,1.7249811699240525,22168.775395431596,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False
55.22830893672267,1,10.077626018079238,3,4.0,3.0,3.844747963841524,0,1,0,1.538813009039619,21147.301365837287,True,True,True,False,True,False,False,False,False,False,True,True,False,False,False
36.66691818673115,3,11.30314463033234,3,4.060628926066468,4.878742147867063,2.0606289260664683,0,4,0,2.0,28262.24327026446,True,True,False,True,True,False,False,True,False,False,True,False,False,True,False
35.06999921192683,1,16.659996322325206,3,5.0,3.6899997373089435,2.6899997373089435,1,5,1,1.6899997373089435,22416.969996585016,True,False,True,False,True,False,False,False,False,True,True,True,False,False,False
42.02874474290803,3,15.677296369340382,3,5.0,3.619806883524313,6.690096558237843,0,2,0,1.6900965582378435,29362.926343231728,True,False,True,True,True,False,False,True,False,True,False,False,False,True,False
22.763325146688093,1,9.138786390306926,2,3.930606804846537,3.0,1.069393195153463,1,2,0,0.930606804846537,17852.861213609693,True,False,True,True,True,False,False,False,False,True,True,True,False,False,False
25.005375107662054,1,13.0,2,3.5026875538310276,4.005375107662055,1.4973124461689724,1,4,0,0.5026875538310276,17880.470436907857,True,False,True,True,False,False,False,True,False,True,False,True,False,True,False
22.84200736568412,1,15.467239872184338,3,5.0,4.769749079289485,3.0,0,3,1,2.5394981585789704,21277.07899631716,True,False,False,True,True,False,False,False,False,True,True,True,False,False,False
52.7771808827566,1,9.158659409665658,3,3.9108723531026417,3.0,1.2228191172433958,0,4,1,2.044563823448679,25164.811000595822,True,True,True,False,False,True,False,True,False,True,True,False,True,True,False
31.584357813314096,3,19.55977029377583,2,5.0,3.8312843733718114,4.078210933429529,0,1,1,1.4156421866859057,25389.193303146167,True,False,False,True,True,True,False,True,False,False,True,False,True,True,False
29.301916700077502,1,15.944084101782542,3,5.0,4.698083299922498,3.5095835003875093,0,3,0,1.6038334001550036,21234.471249498838,True,True,False,True,True,False,False,False,False,True,True,True,False,False,False
47.86694032771349,1,8.672381857832871,3,4.0,3.7610883060238756,2.7610883060238756,0,3,1,2.2389116939761244,21019.28326491807,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False
34.0,1,12.0,2,3.0,5.0,3.0,0,3,0,0.3542677648410466,17960.0,True,False,False,True,True,False,False,False,False,False,True,True,False,False,False
32.94907119631485,1,30.82863751524141,3,4.0509288036851565,3.0,2.949071196314844,0,5,0,1.050928803685156,21472.49071196315,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False
26.263828579085512,1,31.0,2,4.962310202987784,3.0376897970122156,2.1130693910366474,0,2,1,0.9623102029877842,17293.753795940243,True,False,True,True,True,False,False,False,False,False,True,True,False,False,False
19.37909140978229,2,13.89545704891146,4,4.379091409782292,4.0,3.0,1,4,0,3.0,20548.797263214135,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False
37.857320574029764,1,12.714641148059531,4,4.0,5.0,5.785980861044649,1,1,1,1.0713397129851172,20751.071339712984,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False
30.52170868902899,1,9.956582621942017,3,3.7608543445144957,3.7608543445144957,3.2391456554855043,0,3,0,0.7608543445144956,30720.747197407316,True,True,True,False,True,False,False,False,False,True,True,True,False,False,False
46.62512287219899,1,17.109175332676642,2,3.5468596409751263,3.0,1.0,1,3,0,0.5468596409751262,17447.8753686166,True,True,True,False,True,False,False,False,False,True,False,True,False,False,False
30.0,1,9.0,2,3.0,5.0,6.0,1,4,0,0.18030793542277812,17657.0,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False
57.16560822594464,1,16.2929897175692,2,3.16560822594464,4.08280411297232,4.2929897175692,1,3,1,1.0,28690.127381491624,True,False,False,True,True,False,False,True,True,False,True,False,False,True,False
42.660761806022414,1,15.291368023714028,2,3.4391255366373823,3.0,1.0,0,5,0,0.0,28595.508857290966,True,False,True,True,True,False,False,True,False,False,True,True,False,True,False
31.63246103117988,2,15.047731065145072,3,6.0,3.86396158073501,3.4081152577949694,0,1,0,2.0,21440.44869154677,True,False,True,True,False,False,False,False,False,True,True,True,False,False,False
31.481333376535666,2,16.6266675307133,4,4.518666623464335,4.03733324692867,3.9626667530713298,0,3,1,1.5186666234643351,28444.946671418922,True,False,True,False,True,True,False,True,False,True,False,False,True,True,False
27.204650654644087,1,30.102325327322042,3,4.0,3.1023253273220432,2.4093013092881734,0,3,0,1.1023253273220432,17535.227903927866,True,True,True,False,True,False,False,False,False,False,True,True,False,False,False
24.720442853164283,2,27.32565102097653,3,4.325651020976531,4.0,2.3256510209765313,1,2,0,2.0,20817.207422433632,True,False,True,True,True,False,False,False,False,True,True,True,False,False,False
34.0,1,36.0,3,5.0,3.0,3.0,0,5,1,1.0,23186.0,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False
40.03011178404944,2,10.085316721473419,3,3.994981369325093,3.005018630674907,5.994981369325093,0,3,1,2.0,23916.050186306747,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False
43.23748549889045,1,22.67320807095305,3,4.054465321507825,3.0,2.5272326607539126,0,3,1,0.5272326607539126,25306.200440731707,True,False,True,True,False,False,False,True,False,False,True,True,False,True,False
35.52672466768171,1,21.98725918259119,2,3.7837165928181578,3.0,3.175574889227237,1,4,0,0.3918582964090789,17788.338408961044,True,False,True,False,True,False,False,False,False,True,True,True,False,False,False
32.0,3,27.0,4,6.0,3.0,5.0,1,3,0,1.681772471060947,23237.0,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False
48.14881366232233,2,8.673320058056882,2,3.891106686018961,3.0,2.0,1,3,0,0.0,17683.326679941943,True,False,True,True,True,False,False,False,False,False,True,True,False,False,False
